"","VP","SessionDuration","MeanPerSession.InteractionDuration","MeanPerSession.TaskDuration","Count.TasksPerSession","Count.InteractionsPerSession","Count.TouchesPerSession","Count.ButtonTouchedPerSession","Count.CorrectButtonTouchedPerSession","Count.MissedButtonPerSession","MeanPerSession.Count.TouchesPerInteraction","MeanPerSession.Count.TouchesPerTask","MeanPerSession.Count.ButtonTouchedPerInteraction","MeanPerSession.Count.ButtonTouchedPerTask","MeanPerSession.Count.CorrectButtonTouchedPerInteraction","MeanPerSession.Count.CorrectButtonTouchedPerTask","MeanPerSession.Count.MissedButtonPerInteraction","MeanPerSession.Count.MissedButtonPerTask","MeanPerSession.touch.duration","touch.duration.mean","swipe_length.mean","swipe_speed.mean","time_between_touches.mean","difference.touch_buttonCenter_x.mean","difference.touch_buttonCenter_y.mean","touchAccuracy.mean","touchAccuracy_x.mean","touchAccuracy_y.mean","touch.duration.sd","swipe_length.sd","swipe_speed.sd","time_between_touches.sd","difference.touch_buttonCenter_x.sd","difference.touch_buttonCenter_y.sd","touchAccuracy.sd","touchAccuracy_x.sd","touchAccuracy_y.sd","touch.duration.median","swipe_length.median","swipe_speed.median","time_between_touches.median","difference.touch_buttonCenter_x.median","difference.touch_buttonCenter_y.median","touchAccuracy.median","touchAccuracy_x.median","touchAccuracy_y.median","touch.duration.mad","swipe_length.mad","swipe_speed.mad","time_between_touches.mad","difference.touch_buttonCenter_x.mad","difference.touch_buttonCenter_y.mad","touchAccuracy.mad","touchAccuracy_x.mad","touchAccuracy_y.mad","touch.duration.min","swipe_length.min","swipe_speed.min","time_between_touches.min","difference.touch_buttonCenter_x.min","difference.touch_buttonCenter_y.min","touchAccuracy.min","touchAccuracy_x.min","touchAccuracy_y.min","touch.duration.max","swipe_length.max","swipe_speed.max","time_between_touches.max","difference.touch_buttonCenter_x.max","difference.touch_buttonCenter_y.max","touchAccuracy.max","touchAccuracy_x.max","touchAccuracy_y.max","touch.duration.range","swipe_length.range","swipe_speed.range","time_between_touches.range","difference.touch_buttonCenter_x.range","difference.touch_buttonCenter_y.range","touchAccuracy.range","touchAccuracy_x.range","touchAccuracy_y.range","touch.duration.skew","swipe_length.skew","swipe_speed.skew","time_between_touches.skew","difference.touch_buttonCenter_x.skew","difference.touch_buttonCenter_y.skew","touchAccuracy.skew","touchAccuracy_x.skew","touchAccuracy_y.skew","touch.duration.kurtosis","swipe_length.kurtosis","swipe_speed.kurtosis","time_between_touches.kurtosis","difference.touch_buttonCenter_x.kurtosis","difference.touch_buttonCenter_y.kurtosis","touchAccuracy.kurtosis","touchAccuracy_x.kurtosis","touchAccuracy_y.kurtosis","touch.duration.se","swipe_length.se","swipe_speed.se","time_between_touches.se","difference.touch_buttonCenter_x.se","difference.touch_buttonCenter_y.se","touchAccuracy.se","touchAccuracy_x.se","touchAccuracy_y.se","Alter","neuro","extra","open","agree","con","source","Gender","Handedness","Condition"
"11",5,124.583999872208,4.97284336836941,5.66320480783302,32,33,83,30,30,53,4.32530120481928,4.85542168674699,0.963855421686747,1.12048192771084,0.963855421686747,1.12048192771084,3.36144578313253,3.73493975903614,0.806421687804073,0.806421687804073,246.203156754958,266.270273234091,1.2104698778635,-0.349397590361446,-2.25903614457831,-5.10854082998661,-0.0465863453815261,-0.301204819277108,0.395056163306821,214.454539645755,176.143639479358,4.9599245860302,31.7424597287714,28.5202497002059,58.8498122479914,4.23232796383619,3.80269996002745,0.708000183105469,153.500814330088,228.933067511716,0.432999849319458,4.5,-6,-0.373333333333333,0.6,-0.8,0.232768649625778,159.247886119379,199.203291427613,0.204598463487625,5.9304,6.6717,0.698469333333333,0.79072,0.88956,0.0420000553131104,0,0,0.184999942779541,-213,-86.5,-412.746666666667,-28.4,-11.5333333333333,1.82599997520447,705.104424890385,645.751074481799,45.5610001087189,38.5,203.5,253.733333333333,5.13333333333333,27.1333333333333,1.78399991989136,705.104424890385,645.751074481799,45.3760001659393,251.5,290,666.48,33.5333333333333,38.6666666666667,0.466878393814952,0.750759750229395,0.361047837849622,8.61170044019257,-5.35433079864364,4.91834555915733,-3.61627570708551,-5.35433079864364,4.91834555915733,0.0155745798081854,-0.802818159416887,-0.975707286061269,74.0233523623672,30.2034780996675,33.362978187327,31.6411825790562,30.2034780996675,33.362978187327,0.0433630474197395,23.539443845646,19.3342762393425,0.544422451790276,3.48418760238114,3.13050410306428,6.45960609193299,0.464558346984153,0.417400547075238,29,14,24,36,39,29,"old","w","RIGHT",2
"12",5,133.19000005722,5.43539081770798,7.21389654587055,31,36,87,33,33,54,4.37931034482759,5.75862068965517,0.96551724137931,1.37931034482759,0.96551724137931,1.37931034482759,3.41379310344828,4.37931034482759,0.897057467493518,0.897057467493518,199.149973341743,175.683527530387,1.06877012088381,11.9709302325581,6.99418604651163,17.4205684754522,1.59612403100775,0.932558139534884,0.404103981012323,223.126145785985,150.372563292007,4.27886013710338,51.4467374287784,22.7432594003853,121.350086803416,6.85956499050378,3.03243458671804,0.855999946594238,86.5520074868284,125.757868976454,0.365000009536743,4,4,0.0955555555555556,0.533333333333333,0.533333333333333,0.378063169670105,82.4751332959162,110.158059410028,0.247593928527832,6.6717,5.1891,0.438190666666667,0.88956,0.69188,0.0360000133514404,0,0,0.0520000457763672,-13,-11,-1.73777777777778,-1.73333333333333,-1.46666666666667,1.96399998664856,835.635386996027,619.38888856288,40.1590001583099,384.5,200,1036.44444444444,51.2666666666667,26.6666666666667,1.92799997329712,835.635386996027,619.38888856288,40.1070001125336,397.5,211,1038.18222222222,53,28.1333333333333,0.203425273999901,1.23132325613432,0.94982189185952,8.76160341640653,6.27031277541531,7.2817671242403,7.41355850261983,6.27031277541531,7.2817671242403,-0.023934289794167,0.289415970611006,-0.0634891099335171,77.0661366176013,39.1046093080579,57.8514835911359,56.7180728592941,39.1046093080579,57.8514835911359,0.0433244943421166,23.9216337747199,16.121631000105,0.45874195878063,5.5476443692143,2.45246873282872,13.0855163884903,0.73968591589524,0.326995831043829,29,14,24,36,39,29,"old","w","RIGHT",2
"13",6,159.068000078201,10.037941161324,13.2841411478379,18,23,85,23,22,62,6.52941176470588,8.01176470588235,1,1.54117647058824,0.882352941176471,1.37647058823529,5.52941176470588,6.47058823529412,1.06795294705559,1.06795294705559,203.628012105107,145.197686571164,1.34602352310629,-10.8941176470588,-6.91176470588235,41.9280958709286,-1.48151453684922,-0.841244083840433,0.660431590413848,227.562400608011,120.185779832211,5.39138165066039,53.6159787681966,79.3921541819988,386.143090474559,7.13906344324779,10.5821633359964,0.892999887466431,97.7509590745789,108.46558876259,0.485999822616577,2.5,-9,-0.418549346016647,0.333333333333333,-0.96551724137931,0.443297436761856,115.552874851689,128.533387396706,0.398819125699997,5.9304,5.1891,0.791863927070947,0.69188,0.681655172413793,0.0380001068115234,0,0,0.0429999828338623,-326.5,-442,-230.097777777778,-43.5333333333333,-58.9333333333333,2.8289999961853,790.603725010198,515.051257852113,48.9869999885559,20.5,150.5,2493.00888888889,2.73333333333333,20.0666666666667,2.79099988937378,790.603725010198,515.051257852113,48.944000005722,347,592.5,2723.10666666667,46.2666666666667,79,0.499821389875077,1.20160229840228,0.838639521952623,8.16877272783235,-4.71466371926981,-3.14618320425424,5.97464772243252,-4.72325255953032,-3.17170908113526,-0.436399797471847,0.0374856663277536,0.0293207989382473,68.8070289414249,23.7541332393073,18.1332453109186,35.0243162499521,23.8230259128708,18.256828013568,0.0716338636331896,24.6826078731041,13.0359781211469,0.584777444876431,5.81546941029012,8.61128817695517,41.8830987000784,0.774340150570088,1.14779676859474,28,15,27,43,38,36,"old","w","RIGHT",2
"14",6,124.720999956131,0.800462655167081,0.800462655167081,66,66,67,66,66,1,1.02985074626866,1.02985074626866,1,1,1,1,0.0298507462686567,0.0298507462686567,0.429447732754608,0.429447732754608,367.779412786778,838.332817304591,2.01514928020648,5.73134387962854,-7.35074567261027,-0.0359031393851566,0.163752685063793,-0.210021308508364,0.146867012134945,155.011135305013,206.087699305889,5.32032889075281,11.8942080245759,9.52509242990751,0.131973512262662,0.339834520775231,0.272145502631968,0.413000106811523,361.986878215219,843.690111789493,0.515000104904175,4.00000059604645,-8.49999940395355,-5.59553798152048e-09,0.114285733261887,-0.242857129963077,0.124538210535049,162.650632083343,224.254721360539,0.155673028278351,12.6021,9.6369,0.0762479989900588,0.360060006131785,0.275340004689012,0.176000118255615,64.5697297500926,366.873217984514,0.252000093460083,-15.9999994039536,-27.9999994039536,-0.673469403151521,-0.457142847898055,-0.79999999659402,0.974999904632568,696.351922521939,1265.38611649061,41.2569999694824,37.5000005960464,18.5000005960464,0.2642857408037,1.07142860670479,0.528571454602845,0.798999786376953,631.782192771846,898.512898506097,41.0049998760223,53.5,46.5,0.937755143955221,1.52857145460285,1.32857145119687,0.949303908906369,0.143863838340361,0.0152729154587906,6.05923647559378,0.406653981697028,0.271436806205664,-1.80766280198318,0.406653981697028,0.271436806205664,1.62226182788194,-0.672885192072654,-0.502116345685067,41.2557226821971,-0.554621336569547,0.0557194112118702,6.54644599177299,-0.554621336569546,0.0557194112118711,0.0179426612667969,18.9376242692535,25.1776197128697,0.649981624376068,1.45310878542075,1.16367524960425,0.0161231306628795,0.0415173945762012,0.0332478648406149,28,15,27,43,38,36,"old","w","RIGHT",1
"15",6,131.364000082016,7.41218036510905,8.23003282312487,24,26,61,26,25,35,5.72131147540984,6.44262295081967,1,1.19672131147541,0.983606557377049,1.14754098360656,4.72131147540984,5.24590163934426,1.06085245335688,1.06085245335688,233.03954968514,190.119002772423,1.65409836612764,3.29508196721311,-8.49180327868852,-0.533707335139666,0.376936122102883,-0.996231392500471,0.518464088270795,205.873956797008,109.446803870219,4.97788706443571,5.84121637530826,6.87234300371102,1.00371812006482,0.697068579938366,0.786078951833853,0.906000137329102,144.507785257404,168.53729635084,0.595999956130981,3,-8,-0.236755185625578,0.333333333333333,-0.873563218390805,0.351376536512375,109.87125474227,124.242942280231,0.327654534959793,5.9304,6.6717,0.588229238208482,0.79072,0.681655172413793,0.0859999656677246,0,0,0.0759999752044678,-11,-29,-3.12444444444444,-1.46666666666667,-2.66666666666667,2.42699980735779,760.840489195994,417.388852935656,37.7440001964569,20.5,7,1.51555555555556,1.88505747126437,0.933333333333333,2.34099984169006,760.840489195994,417.388852935656,37.6680002212524,31.5,36,4.64,3.35172413793103,3.6,0.624747387696129,1.05794345150942,0.329870932961345,6.34083933565387,0.158703490978709,-0.282844771169543,-0.870687707942441,-0.168352662018262,-0.0326179113649811,-0.22337843806692,-0.114619672643698,-0.864360841687222,42.4366780283501,0.121356719731594,0.0891762959467122,0.315239463772525,-0.292248723667641,-0.224837114066894,0.0663825242194461,26.3594590877287,14.0132272861704,0.637353128388671,0.74789111970741,0.879913356023825,0.128512936425211,0.0892504860745629,0.100647096373728,28,15,27,43,38,36,"old","w","RIGHT",2
"16",6,128.075999975204,0.822625007894304,0.836444450749291,69,70,72,70,69,2,1.05555555555556,1.08333333333333,1,1.02777777777778,0.986111111111111,1,0.0555555555555556,0.0555555555555556,0.461944450934728,0.461944450934728,419.069359904189,921.771744653811,1.7558611035347,0.256945040490892,-7.98611051506466,0.00693593751855156,0.00734128699618972,-0.228174590030495,0.234343129641512,169.427152256477,261.423564336673,4.34246220256472,14.4621879628543,11.9847239099926,0.150160611708575,0.41320537740411,0.342420688974035,0.4375,405.966543086538,951.477566724256,0.507500052452087,1.00000059604645,-9.49999940395355,0.0142857147722831,0.0285714460878959,-0.271428559021074,0.122314471721649,154.552079760459,236.492250027937,0.153449112725258,15.93795,11.8608,0.113312988349608,0.455370007754905,0.338880005771092,0.0379998683929443,0,0,0.236999988555908,-43.4999994039536,-32.9999994039536,-0.409387762963598,-1.24285714699298,-0.942857141884006,1.78800010681152,813.570064591858,1452.80383521779,34.1870000362396,34.5000005960464,15.0000005960464,0.375510195948987,0.985714319530799,0.428571452899855,1.75000023841858,813.570064591858,1452.80383521779,33.9500000476837,78,48,0.784897958912585,2.22857146652377,1.37142859478386,2.78387546095434,-0.115993408252446,-0.573324930082189,5.90644189282239,-0.291182882830704,0.163612193955248,-0.531563580487174,-0.291182882830704,0.163612193955248,12.9691536695842,-0.201843267607413,1.11860381343102,40.3589121350607,0.730332277984351,-0.854925452679135,0.855969006561204,0.730332277984352,-0.854925452679136,0.0276176026823319,19.9671813796134,30.8090625174032,0.511764078413298,1.70438519655478,1.41241325790072,0.0176965978010422,0.0486967207308655,0.040354665198685,28,15,27,43,38,36,"old","w","RIGHT",1
"17",7,123.213000059128,0.648887760785161,0.81792857695599,85,89,98,84,80,14,1.20408163265306,1.38775510204082,0.938775510204082,1.08163265306122,0.877551020408163,0.938775510204082,0.26530612244898,0.306122448979592,0.243340209587333,0.243340209587333,386.583568829858,1480.21054731087,1.92472164655469,36.9540822286995,-24.0765300161985,-2.94358609982304,1.05583093880068,-0.687900869320552,0.0927158385872874,200.794515564231,614.44995209312,9.11344939979419,114.198102579041,81.2405855621341,25.6237959997111,3.26280298639493,2.32115962701866,0.253000020980835,398.27534445406,1534.03943321264,0.502000093460083,9.00000059604645,-8.74999940395355,-0.0175510242902849,0.257142878551873,-0.249999987227576,0.0785777604103088,200.921646810501,521.586597165556,0.237216127252579,15.5673,15.93795,0.103479425964132,0.444780007574558,0.455370007754905,0.0299999713897705,0,0,0.101999998092651,-26.9999994039536,-413.999999403954,-117.440820358898,-0.771428567536023,-11.8285716129809,0.559000015258789,770.896393816964,2492.34721052953,90.1480000019073,783.500000596046,241.000000596046,154.141638401584,22.3857146839706,6.8857144200072,0.529000043869019,770.896393816964,2492.34721052953,90.0460000038147,810.5,655,271.582458760481,23.1571432515067,18.7142860329881,-0.129022449726333,-0.262306704003767,-0.875485506946735,9.3502895826896,4.32475569951736,-2.74263649350637,0.208233339248715,4.32475569951736,-2.74263649350637,0.75961474532915,-0.627986365693323,0.471647313682295,87.5384590946637,20.5651904901864,11.1944901361164,19.4606868349684,20.5651904901865,11.1944901361164,0.00941386711567498,20.3875941358005,62.3879402524285,0.925330589922031,11.5357503903252,8.20653842265014,2.58839427301949,0.329592873907939,0.234472530354476,23,33,23,NA,37,27,"old","w","RIGHT",1
"18",7,126.383000135422,4.25272090213243,5.24430228111356,28,31,86,31,31,55,4.37209302325581,5.23255813953488,1,1.31395348837209,1,1.31395348837209,3.37209302325581,3.91860465116279,0.663430219472841,0.663430219472841,279.778659072125,382.60661988722,1.46227908411691,7.12209302325581,3.76744186046512,5.83855297157623,0.949612403100775,0.502325581395349,0.312943875109035,219.957043019797,237.57577330202,6.5837533167041,12.8170236167078,40.2184986465051,45.892376309924,1.7089364822277,5.36246648620068,0.547500014305115,187.78668443846,346.113541749694,0.335000157356262,6.25,-1,-0.373333333333333,0.833333333333333,-0.133333333333333,0.163827444219589,178.498052676691,242.176319154312,0.180877522373199,10.00755,8.1543,0.830256,1.33434,1.08724,0.0490000247955322,0,0,0.0639998912811279,-13.5,-25,-12.6311111111111,-1.8,-3.33333333333333,1.42899990081787,760.169224580948,1339.51969046525,60.7300000190735,68,256.5,305.848888888889,9.06666666666667,34.2,1.37999987602234,760.169224580948,1339.51969046525,60.6660001277924,81.5,281.5,318.48,10.8666666666667,37.5333333333333,0.67887565035143,0.659046742197003,0.863604576685531,8.49624781506129,2.26702755299617,5.62093470319913,6.19477307647017,2.26702755299616,5.62093470319913,-0.227986817201256,-0.962256045303965,1.5439587633443,73.3782421745929,8.40799543416154,32.3018115111986,36.9226304945894,8.40799543416153,32.3018115111986,0.0337456059100378,23.7185779344527,25.6184544811082,0.709944378227538,1.38209520080356,4.33687224313138,4.94870220639488,0.184279360107142,0.578249632417517,23,33,23,NA,37,27,"old","w","RIGHT",2
"19",7,129.675999879837,1.11604238970805,1.31550848686089,97,101,118,91,88,27,1.89830508474576,2.13559322033898,0.915254237288136,1.06779661016949,0.889830508474576,0.932203389830508,0.983050847457627,1.06779661016949,0.232093223070694,0.232093223070694,350.906660093088,1320.10789644113,1.338559318397,37.3076929037388,-11.1752130791672,1.44470789377239,1.06593410111671,-0.319291807699428,0.105490148641776,218.332278847973,725.321771588768,5.37065999415086,137.541558706279,59.4556962063044,16.2986888122392,3.92975888710279,1.69873420625225,0.248499989509583,398.796409046053,1509.61497283408,0.432999968528748,8.50000059604645,-7.99999940395355,-0.03265307109488,0.242857164022874,-0.228571415434078,0.0963689080953598,238.187665673832,612.559511778311,0.154931428527832,19.2738,16.3086,0.20968203960412,0.550680009378025,0.465960007935252,0.0169999599456787,0,0,0.101999998092651,-94.4999994039536,-356.499999403954,-52.3085730948741,-2.70000002895083,-10.1857144421461,0.52400016784668,829.014475145036,2590.07628381747,57.9889998435974,805.000000596046,181.500000596046,114.671432953708,23.0000004087176,5.18571439105637,0.507000207901001,829.014475145036,2590.07628381747,57.8869998455048,899.5,538,166.980006048582,25.7000004376684,15.3714288332024,-0.246811194150491,-0.211804912764318,-0.631967042339051,9.95533809015719,3.82759607680047,-1.39922838260383,5.01397387390629,3.82759607680047,-1.39922838260383,-0.393294775985773,-0.881279789536284,-0.627837786233547,101.919839973642,15.1993143486132,11.0378377534459,33.7351353298533,15.1993143486132,11.0378377534459,0.00971115532779405,20.0991154175343,66.7712812733665,0.494409327197724,12.7157216005828,5.49668105872411,1.50681431372717,0.363306337632293,0.157048032923772,23,33,23,NA,37,27,"old","w","RIGHT",1
"20",7,150.693000078201,5.76156302460101,11.9833865586449,34,44,119,44,43,75,5.92436974789916,13.1008403361345,1,2.9327731092437,0.991596638655462,2.89075630252101,4.92436974789916,10.1680672268908,0.577186447078899,0.577186447078899,222.359865651162,336.640260431959,1.23833050162105,-5.54201680672269,3.28151260504202,39.3602035281017,-0.761016130590167,0.206819279435912,0.34918311583111,215.469233281086,260.713105741515,6.18318910014757,107.715227584242,56.8967113022771,272.584805602856,14.3289546478854,6.00110747779346,0.511000037193298,145.732381676057,278.009409989626,0.385999917984009,6.5,-2.5,-0.177777777777778,0.735632183908046,-0.333333333333333,0.218683733296394,148.156502770792,232.597626459847,0.217201064014435,8.1543,8.1543,0.738005333333333,0.991808275862069,0.9884,0.0320000648498535,0,0,0.0380001068115234,-794,-130,-214.855330955212,-105.866666666667,-17.3333333333333,1.69199991226196,895.063824539904,1271.72805467686,67.1879999637604,317.5,371.5,1835.02222222222,42.3333333333333,35.1333333333333,1.65999984741211,895.063824539904,1271.72805467686,67.1499998569489,1111.5,501.5,2049.87755317743,148.2,52.4666666666667,0.795301918964882,1.19752331726152,1.03754851424904,10.2876138516215,-6.29000931018409,4.98774556408732,5.96665367668717,-6.32753929223708,4.17384369045446,0.69926800016529,0.600433506210904,1.11614004394323,106.683000869189,45.2050810417654,29.3552337287582,34.6284058582759,45.6112433397449,24.3256978391881,0.032144911343277,19.8355507096581,24.000586769908,0.569208694326143,9.87423872335268,5.21571297366455,24.9878081608866,1.31353311897019,0.550120620539802,23,33,23,NA,37,27,"old","w","RIGHT",2
"21",8,127.654000043869,0.57124138700551,0.947905189004438,99,108,116,108,103,8,1.1551724137931,1.44827586206897,1,1.28448275862069,0.956896551724138,1.14655172413793,0.155172413793103,0.163793103448276,0.288982468738891,0.288982468738891,390.483371607721,1291.13085383309,28.4754649003347,1.87069025121886,-4.19396492119493,-1.56650955483729,0.0534482938021865,-0.119827571217649,0.115174891011501,196.831830668261,463.648947961654,295.270308557987,69.582547808486,33.8569735641055,14.5588135082965,1.98807282838485,0.967342118305324,0.304000020027161,409.132358152825,1360.78693244882,0.422500014305115,10.0000005960464,-9.74999940395355,-0.0557142871253342,0.28571430760987,-0.278571416285573,0.101558162212372,209.683899406203,413.759804635799,0.177912007069588,12.97275,14.826,0.149470283591348,0.370650006312132,0.423600007213865,0.00799989700317383,0,0,0.180999994277954,-675.999999403954,-90.4999994039536,-155.617964675698,-19.3142860261761,-2.58571431271884,0.658999919891357,957.513054741292,2219.55169971133,3153.42300009727,62.5000005960464,282.000000596046,4.94897983800566,1.78571433315472,8.05714301138508,0.651000022888184,957.513054741292,2219.55169971133,3153.242000103,738.5,372.5,160.566944513703,21.1000003593309,10.6428573241039,0.213913958510913,-0.0822306932867986,-0.851550275197396,10.3975216712019,-8.38062629163967,5.50326351177637,-10.2293286304536,-8.38062629163967,5.50326351177637,0.974693656862356,-0.387558986604322,0.798810171399328,107.049294379958,76.2240601680455,42.8253839168572,105.092521545513,76.2240601680455,42.8253839168572,0.010787116877184,18.4349899871544,43.4247026215665,27.6545981576759,6.46057737325884,3.14354107781904,1.35175189893987,0.184587928093766,0.0898154608958065,31,31,18,25,27,28,"old","w","RIGHT",1
"22",8,125.197000026703,0.626836720778018,0.746020394928601,90,94,98,94,90,4,1.08163265306122,1.18367346938776,1,1.10204081632653,0.959183673469388,1,0.0816326530612245,0.0816326530612245,0.362153048418006,0.362153048418006,420.298653022387,1151.26239107324,1.35563266520597,8.95408222869951,-3.05101981211682,-0.0512640555168646,0.255830925176761,-0.0871719961164393,0.118679714949395,157.440273153128,304.002556571416,4.53494911139529,11.2481583222656,11.3654136666473,0.158342903785584,0.32137595753773,0.324726110291403,0.351999998092651,446.024456372314,1199.41482419733,0.523999929428101,9.25000059604645,-1.74999940395355,-0.0130612307734808,0.264285735816372,-0.0499999838215961,0.105264570307732,145.919826676616,257.631829542912,0.188290161824226,10.74885,10.74885,0.0585475773903158,0.307110005230052,0.307110005230052,0.0309998989105225,0,0,0.111999988555908,-19.9999994039536,-39.9999994039536,-1.06122452959027,-0.571428564130043,-1.14285714528999,0.674000024795532,794.685472372561,1682.8699211774,44.5069999694824,41.0000005960464,35.0000005960464,0.24938778135589,1.17142860840778,1.0000000340598,0.64300012588501,794.685472372561,1682.8699211774,44.3949999809265,61,75,1.31061231094616,1.74285717253782,2.14285717934978,0.248244730786588,-0.434474278477558,-1.12068813974655,8.80574523323577,-0.0609895675459728,-0.0551971032761422,-3.11956253687681,-0.0609895675459728,-0.0551971032761423,0.175829730597527,-0.115401833216755,2.00841300035172,80.6640595799516,0.370927628922339,1.40479381698562,16.1886766339944,0.370927628922339,1.40479381698562,0.0119884616042863,15.9038692540628,30.7088956070993,0.458099038429074,1.13623557507627,1.14808015352522,0.0159950487170793,0.0324638741264641,0.0328022906593402,31,31,18,25,27,28,"old","w","RIGHT",1
"23",8,125.641999959946,6.52078434532764,6.52078434532764,19,19,51,19,19,32,4.2156862745098,4.2156862745098,1,1,1,1,3.2156862745098,3.2156862745098,0.92996000289917,0.92996000289917,276.708286781725,254.118895220519,2.20919999599457,91.343137254902,1.96078431372549,99.9131154684096,12.1790849673203,0.261437908496732,0.450543634513563,227.273118593078,155.153699569221,6.06183641536099,264.447452061767,80.0836339795626,1049.12086377705,35.2596602749023,10.6778178639417,0.845500111579895,196.585182344168,243.346692994006,0.585999965667725,5,-8,-0.533333333333333,0.666666666666667,-1.06666666666667,0.34248069756031,225.311233762672,163.604366888383,0.508531703853607,5.9304,7.413,0.770952,0.79072,0.9884,0.0440001487731934,0,0,0.0339999198913574,-4.5,-39,-630.586666666667,-0.6,-5.2,1.74300003051758,826.281126493883,561.713902879484,34.0520000457764,928,558.5,7367.23555555556,123.733333333333,74.4666666666667,1.69899988174438,826.281126493883,561.713902879484,34.018000125885,932.5,597.5,7997.82222222222,124.333333333333,79.6666666666667,0.12143000722769,0.690811912655805,0.104480165217208,4.39664272972063,2.65354552877743,6.57056309594645,6.49666620896976,2.65354552877743,6.57056309594646,-0.70682390405012,-0.601617098895316,-0.915585373880786,18.6223294214563,5.2076051990712,42.7379690803722,42.1596024533566,5.20760519907121,42.7379690803722,0.0637164918369948,32.1412726677159,21.9420466183153,0.857273127149061,37.0300500394045,11.213951771817,146.906305128526,4.93734000525393,1.4951935695756,31,31,18,25,27,28,"old","w","RIGHT",2
"24",8,155.395000219345,8.90144633064585,9.17223971934358,24,28,121,28,28,93,9.33057851239669,9.61157024793388,1,1.13223140495868,1,1.13223140495868,8.33057851239669,8.47933884297521,0.694891663392385,0.694891663392385,160.879966221888,255.680295796817,0.846291669209798,-68.3181818181818,36.1776859504132,-429.517193292781,-9.1448275862069,4.88182768120072,0.364174984811277,177.581822216195,719.618104433539,3.16734212043134,200.342550398062,110.154491123152,1047.69090280007,26.6984338924233,14.6623272162249,0.594499945640564,69.6194944877763,149.353576355566,0.240499973297119,6.5,-5,-0.684444444444444,0.689655172413793,-0.666666666666667,0.199409739589691,41.6964253771556,95.7697050490129,0.152707689714432,6.6717,7.413,1.067472,0.85547724137931,0.79072,0.0570001602172852,0,0,0.0299999713897705,-558,-112,-3087.31111111111,-74.4,-14.9333333333333,2.06499981880188,712.942669504358,7942.88141963703,33.436999797821,442,313,5.51111111111111,58.9333333333333,41.7333333333333,2.00799965858459,712.942669504358,7942.88141963703,33.4069998264313,1000,425,3092.82222222222,133.333333333333,56.6666666666667,1.432491286271,1.50112470179956,10.1563664627277,9.17192216176194,-1.79440819435075,1.99258072268617,-2.02644721479802,-1.7938264347795,1.9931175744847,1.9771253096684,0.922664220176988,105.517002940146,90.5442169980882,2.13621369346444,2.12331948201708,2.15343453631473,2.13700305212437,2.12533094633561,0.0332444756767062,16.2109283051137,65.6918447645597,0.289137454449415,18.2129591270965,10.0140446475593,95.2446275272787,2.42713035385667,1.33293883783863,31,31,18,25,27,28,"old","w","RIGHT",2
"25",9,129.230999946594,2.3365584255813,6.61351946731666,36,44,77,40,40,37,2.50649350649351,5.83116883116883,0.948051948051948,2.81818181818182,0.948051948051948,2.81818181818182,1.55844155844156,3.01298701298701,0.719272740475543,0.719272740475543,252.790660705381,226.447102359977,7.16171427516194,7.70779220779221,-0.493506493506494,7.23053391053391,1.02770562770563,-0.0658008658008658,0.564806430264748,278.274515476282,188.134815679966,54.9663290049443,43.8162543927352,32.8344625502501,125.603395951886,5.84216725236469,4.37792834003334,0.507000207901001,97.3665753736877,204.023537318664,0.576000213623047,4,-1,-0.133333333333333,0.533333333333333,-0.133333333333333,0.652344438314438,144.355684649029,285.872771027715,0.579697001552582,6.6717,4.4478,0.369002666666667,0.88956,0.59304,0.0100002288818359,0,0,0.104000091552734,-104.5,-191,-241.511111111111,-13.9333333333333,-25.4666666666667,1.92000007629395,864.848252585389,576.54275352645,483.140000104904,362,162.5,1045.77777777778,48.2666666666667,21.6666666666667,1.90999984741211,864.848252585389,576.54275352645,483.036000013351,466.5,353.5,1287.28888888889,62.2,47.1333333333333,0.420379520005172,0.732737789338322,0.241085441510742,8.43140400941058,6.67168221667337,-0.135734481255269,7.15746297951481,6.67168221667337,-0.135734481255267,-1.1504715525337,-1.01998866922614,-1.33209541862935,70.0250768404794,53.1190557945807,22.8457321085497,58.0564580630317,53.1190557945807,22.8457321085497,0.064365666381081,31.7123241977036,21.4399520470167,6.26399453927357,4.99332560889825,3.74183427996889,14.3138354079651,0.665776747853099,0.498911237329185,28,26,33,21,35,31,"old","w","RIGHT",2
